institutionId,institution,sector,type,typeCode,foreign,province,city,cityCode,provinceCode,year,score,governance,dataPotential,infrastructure,coreTechnology,operationMomentum,serviceReengineering,riskManagement,sustainability
95,广东潮阳农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2021,0.333333,0.0,0.0,0.461538,0.457143,0.666667,0.145455,0.418182,0.4
95,广东潮阳农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2022,0.037333,0.0,0.0,0.0,0.0,0.0,0.0,0.145455,0.3
95,广东潮阳农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2023,0.333333,0.0,0.275,0.461538,0.628571,0.516667,0.309091,0.163636,0.25
96,广东澄海农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2020,0.170667,0.333333,0.0,0.0,0.0,0.416667,0.254545,0.109091,0.2
96,广东澄海农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2021,0.242667,0.511111,0.275,0.0,0.142857,0.316667,0.418182,0.109091,0.2
96,广东澄海农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2022,0.138667,0.0,0.275,0.0,0.0,0.25,0.290909,0.109091,0.2
96,广东澄海农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2023,0.306667,0.355556,0.0,0.0,0.142857,0.55,0.309091,0.709091,0.25
96,广东澄海农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2024,0.178667,0.311111,0.1,0.0,0.142857,0.3,0.272727,0.109091,0.25
96,广东澄海农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2025,0.205333,0.222222,0.3,0.0,0.0,0.25,0.363636,0.309091,0.15
97,广东德庆农村商业银行,银行,农村商业银行,1,0,广东省,肇庆市,441200,44,2023,0.176,0.0,0.0,0.0,0.0,0.266667,0.654545,0.254545,0.0
97,广东德庆农村商业银行,银行,农村商业银行,1,0,广东省,肇庆市,441200,44,2024,0.08,0.0,0.0,0.0,0.0,0.266667,0.145455,0.109091,0.0
97,广东德庆农村商业银行,银行,农村商业银行,1,0,广东省,肇庆市,441200,44,2025,0.162667,0.0,0.275,0.0,0.0,0.25,0.345455,0.272727,0.05
98,广东东源农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2016,0.016,0.0,0.0,0.0,0.0,0.0,0.109091,0.0,0.0
98,广东东源农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2017,0.026667,0.0,0.0,0.0,0.028571,0.0,0.127273,0.036364,0.0
98,广东东源农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2018,0.093333,0.0,0.0,0.0,0.0,0.266667,0.163636,0.109091,0.2
98,广东东源农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2019,0.117333,0.0,0.0,0.0,0.0,0.3,0.254545,0.145455,0.2
98,广东东源农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2021,0.157333,0.0,0.0,0.0,0.485714,0.266667,0.254545,0.145455,0.2
98,广东东源农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2022,0.205333,0.0,0.275,0.107692,0.0,0.3,0.181818,0.472727,0.25
98,广东东源农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2023,0.301333,0.333333,0.5,0.0,0.0,0.35,0.254545,0.636364,0.4
98,广东东源农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2024,0.461333,0.644444,0.5,0.461538,0.142857,0.716667,0.236364,0.418182,0.5
98,广东东源农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2025,0.013333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
99,广东封开农村商业银行,银行,农村商业银行,1,0,广东省,肇庆市,441200,44,2022,0.405333,0.266667,0.5,0.153846,0.485714,0.5,0.527273,0.527273,0.25
99,广东封开农村商业银行,银行,农村商业银行,1,0,广东省,肇庆市,441200,44,2023,0.264,0.0,0.0,0.0,0.0,0.533333,0.509091,0.618182,0.25
99,广东封开农村商业银行,银行,农村商业银行,1,0,广东省,肇庆市,441200,44,2024,0.357333,0.333333,0.55,0.0,0.085714,0.666667,0.636364,0.163636,0.5
100,广东佛冈农村商业银行,银行,农村商业银行,1,0,广东省,清远市,441800,44,2018,0.144,0.0,0.225,0.0,0.142857,0.3,0.272727,0.109091,0.05
100,广东佛冈农村商业银行,银行,农村商业银行,1,0,广东省,清远市,441800,44,2019,0.12,0.066667,0.1,0.0,0.0,0.3,0.236364,0.054545,0.2
100,广东佛冈农村商业银行,银行,农村商业银行,1,0,广东省,清远市,441800,44,2020,0.216,0.0,0.225,0.0,0.142857,0.666667,0.290909,0.109091,0.25
100,广东佛冈农村商业银行,银行,农村商业银行,1,0,广东省,清远市,441800,44,2021,0.264,0.244444,0.0,0.0,0.285714,0.633333,0.454545,0.181818,0.25
100,广东佛冈农村商业银行,银行,农村商业银行,1,0,广东省,清远市,441800,44,2022,0.330667,0.244444,0.55,0.0,0.371429,0.533333,0.654545,0.090909,0.25
100,广东佛冈农村商业银行,银行,农村商业银行,1,0,广东省,清远市,441800,44,2023,0.416,0.0,0.55,0.0,0.628571,0.616667,0.618182,0.6,0.4
100,广东佛冈农村商业银行,银行,农村商业银行,1,0,广东省,清远市,441800,44,2024,0.392,0.244444,0.575,0.0,0.371429,0.6,0.654545,0.345455,0.45
100,广东佛冈农村商业银行,银行,农村商业银行,1,0,广东省,清远市,441800,44,2025,0.344,0.4,0.375,0.0,0.0,0.583333,0.509091,0.472727,0.35
101,广东高州农村商业银行,银行,农村商业银行,1,0,广东省,茂名市,440900,44,2023,0.309333,0.0,0.525,0.507692,0.142857,0.516667,0.327273,0.054545,0.25
101,广东高州农村商业银行,银行,农村商业银行,1,0,广东省,茂名市,440900,44,2024,0.152,0.0,0.525,0.0,0.0,0.266667,0.181818,0.036364,0.4
102,广东广宁农村商业银行,银行,农村商业银行,1,0,广东省,肇庆市,441200,44,2022,0.112,0.0,0.0,0.0,0.0,0.483333,0.109091,0.109091,0.05
102,广东广宁农村商业银行,银行,农村商业银行,1,0,广东省,肇庆市,441200,44,2023,0.178667,0.0,0.25,0.0,0.0,0.25,0.090909,0.672727,0.0
102,广东广宁农村商业银行,银行,农村商业银行,1,0,广东省,肇庆市,441200,44,2024,0.168,0.222222,0.3,0.0,0.0,0.25,0.309091,0.163636,0.0
102,广东广宁农村商业银行,银行,农村商业银行,1,0,广东省,肇庆市,441200,44,2025,0.114667,0.0,0.325,0.0,0.0,0.0,0.327273,0.218182,0.0
103,广东海丰农村商业银行,银行,农村商业银行,1,0,广东省,汕尾市,441500,44,2020,0.125333,0.044444,0.075,0.0,0.028571,0.266667,0.163636,0.145455,0.4
103,广东海丰农村商业银行,银行,农村商业银行,1,0,广东省,汕尾市,441500,44,2021,0.2,0.244444,0.125,0.0,0.142857,0.25,0.581818,0.127273,0.0
103,广东海丰农村商业银行,银行,农村商业银行,1,0,广东省,汕尾市,441500,44,2022,0.290667,0.155556,0.575,0.0,0.485714,0.233333,0.581818,0.145455,0.4
103,广东海丰农村商业银行,银行,农村商业银行,1,0,广东省,汕尾市,441500,44,2023,0.32,0.0,0.15,0.2,0.485714,0.5,0.690909,0.145455,0.4
103,广东海丰农村商业银行,银行,农村商业银行,1,0,广东省,汕尾市,441500,44,2024,0.253333,0.0,0.4,0.0,0.085714,0.583333,0.472727,0.127273,0.4
103,广东海丰农村商业银行,银行,农村商业银行,1,0,广东省,汕尾市,441500,44,2025,0.397333,0.488889,0.575,0.0,0.457143,0.566667,0.563636,0.290909,0.35
104,广东河源农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2021,0.136,0.0,0.3,0.0,0.0,0.25,0.327273,0.109091,0.0
104,广东河源农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2022,0.216,0.244444,0.0,0.0,0.142857,0.566667,0.381818,0.109091,0.2
104,广东河源农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2023,0.162667,0.177778,0.475,0.0,0.0,0.166667,0.254545,0.109091,0.2
104,广东河源农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2024,0.272,0.622222,0.0,0.461538,0.0,0.3,0.290909,0.181818,0.0
104,广东河源农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2025,0.152,0.0,0.275,0.0,0.0,0.4,0.327273,0.0,0.2
105,广东鹤山农村商业银行,银行,农村商业银行,1,0,广东省,江门市,440700,44,2018,0.336,0.0,0.0,0.538462,0.142857,0.666667,0.2,0.636364,0.0
105,广东鹤山农村商业银行,银行,农村商业银行,1,0,广东省,江门市,440700,44,2020,0.381333,0.244444,0.425,0.0,0.371429,0.75,0.618182,0.327273,0.25
105,广东鹤山农村商业银行,银行,农村商业银行,1,0,广东省,江门市,440700,44,2021,0.368,0.244444,0.0,0.0,0.257143,0.666667,0.654545,0.672727,0.25
105,广东鹤山农村商业银行,银行,农村商业银行,1,0,广东省,江门市,440700,44,2022,0.288,0.0,0.0,0.523077,0.4,0.416667,0.418182,0.127273,0.25
105,广东鹤山农村商业银行,银行,农村商业银行,1,0,广东省,江门市,440700,44,2023,0.354667,0.244444,0.55,0.0,0.457143,0.733333,0.327273,0.309091,0.25
105,广东鹤山农村商业银行,银行,农村商业银行,1,0,广东省,江门市,440700,44,2024,0.456,0.0,0.55,0.0,0.628571,0.65,0.672727,0.745455,0.5
105,广东鹤山农村商业银行,银行,农村商业银行,1,0,广东省,江门市,440700,44,2025,0.197333,0.0,0.525,0.0,0.0,0.516667,0.181818,0.127273,0.25
106,广东华兴银行,银行,城市商业银行,3,0,广东省,广州市,440100,44,2017,0.050667,0.0,0.0,0.0,0.0,0.0,0.345455,0.0,0.0
106,广东华兴银行,银行,城市商业银行,3,0,广东省,广州市,440100,44,2018,0.093333,0.088889,0.05,0.0,0.0,0.0,0.418182,0.109091,0.0
106,广东华兴银行,银行,城市商业银行,3,0,广东省,广州市,440100,44,2019,0.066667,0.0,0.0,0.0,0.028571,0.1,0.309091,0.0,0.05
106,广东华兴银行,银行,城市商业银行,3,0,广东省,广州市,440100,44,2020,0.501333,0.4,0.55,0.353846,0.457143,0.766667,0.418182,0.636364,0.25
106,广东华兴银行,银行,城市商业银行,3,0,广东省,广州市,440100,44,2021,0.485333,0.355556,0.525,0.215385,0.514286,0.65,0.581818,0.581818,0.5
106,广东华兴银行,银行,城市商业银行,3,0,广东省,广州市,440100,44,2022,0.578667,0.644444,0.775,0.307692,0.485714,0.733333,0.545455,0.654545,0.5
106,广东华兴银行,银行,城市商业银行,3,0,广东省,广州市,440100,44,2023,0.613333,0.644444,0.75,0.338462,0.685714,0.833333,0.563636,0.690909,0.3
106,广东华兴银行,银行,城市商业银行,3,0,广东省,广州市,440100,44,2024,0.685333,0.644444,0.575,0.707692,0.685714,0.9,0.545455,0.781818,0.4
106,广东华兴银行,银行,城市商业银行,3,0,广东省,广州市,440100,44,2025,0.685333,0.311111,0.85,0.353846,0.6,0.8,0.854545,1.0,0.75
107,广东化州农村商业银行,银行,农村商业银行,1,0,广东省,茂名市,440900,44,2023,0.450667,0.333333,0.475,0.0,0.4,0.666667,0.672727,0.618182,0.5
107,广东化州农村商业银行,银行,农村商业银行,1,0,广东省,茂名市,440900,44,2024,0.557333,0.422222,0.575,0.461538,0.514286,0.7,0.618182,0.654545,0.35
107,广东化州农村商业银行,银行,农村商业银行,1,0,广东省,茂名市,440900,44,2025,0.288,0.222222,0.475,0.0,0.0,0.583333,0.509091,0.2,0.25
108,广东怀集农村商业银行,银行,农村商业银行,1,0,广东省,肇庆市,441200,44,2022,0.365333,0.622222,0.525,0.0,0.085714,0.633333,0.618182,0.145455,0.25
108,广东怀集农村商业银行,银行,农村商业银行,1,0,广东省,肇庆市,441200,44,2023,0.370667,0.333333,0.55,0.153846,0.057143,0.666667,0.690909,0.109091,0.3
108,广东怀集农村商业银行,银行,农村商业银行,1,0,广东省,肇庆市,441200,44,2024,0.416,0.6,0.55,0.0,0.485714,0.566667,0.690909,0.218182,0.3
108,广东怀集农村商业银行,银行,农村商业银行,1,0,广东省,肇庆市,441200,44,2025,0.2,0.0,0.4,0.0,0.0,0.466667,0.472727,0.0,0.25
109,广东惠东农村商业银行,银行,农村商业银行,1,0,广东省,惠州市,441300,44,2018,0.042667,0.0,0.0,0.0,0.0,0.15,0.072727,0.054545,0.0
109,广东惠东农村商业银行,银行,农村商业银行,1,0,广东省,惠州市,441300,44,2019,0.133333,0.0,0.175,0.0,0.0,0.15,0.563636,0.054545,0.0
109,广东惠东农村商业银行,银行,农村商业银行,1,0,广东省,惠州市,441300,44,2020,0.082667,0.0,0.425,0.0,0.0,0.0,0.090909,0.018182,0.4
109,广东惠东农村商业银行,银行,农村商业银行,1,0,广东省,惠州市,441300,44,2021,0.106667,0.0,0.1,0.0,0.028571,0.25,0.109091,0.109091,0.4
109,广东惠东农村商业银行,银行,农村商业银行,1,0,广东省,惠州市,441300,44,2022,0.093333,0.0,0.0,0.0,0.0,0.216667,0.145455,0.109091,0.4
109,广东惠东农村商业银行,银行,农村商业银行,1,0,广东省,惠州市,441300,44,2023,0.072,0.0,0.0,0.0,0.028571,0.216667,0.127273,0.109091,0.0
109,广东惠东农村商业银行,银行,农村商业银行,1,0,广东省,惠州市,441300,44,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,广东惠东农村商业银行,银行,农村商业银行,1,0,广东省,惠州市,441300,44,2025,0.024,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
110,广东惠来农村商业银行,银行,农村商业银行,1,0,广东省,揭阳市,445200,44,2023,0.376,0.177778,0.55,0.461538,0.057143,0.316667,0.4,0.690909,0.0
110,广东惠来农村商业银行,银行,农村商业银行,1,0,广东省,揭阳市,445200,44,2024,0.306667,0.6,0.475,0.0,0.142857,0.2,0.345455,0.6,0.0
110,广东惠来农村商业银行,银行,农村商业银行,1,0,广东省,揭阳市,445200,44,2025,0.010667,0.0,0.0,0.0,0.0,0.0,0.072727,0.0,0.0
111,广东蕉岭农村商业银行,银行,农村商业银行,1,0,广东省,梅州市,441400,44,2022,0.197333,0.133333,0.35,0.0,0.085714,0.483333,0.327273,0.072727,0.0
111,广东蕉岭农村商业银行,银行,农村商业银行,1,0,广东省,梅州市,441400,44,2023,0.216,0.0,0.525,0.0,0.0,0.6,0.272727,0.109091,0.15
111,广东蕉岭农村商业银行,银行,农村商业银行,1,0,广东省,梅州市,441400,44,2024,0.266667,0.0,0.55,0.0,0.142857,0.3,0.363636,0.636364,0.0
111,广东蕉岭农村商业银行,银行,农村商业银行,1,0,广东省,梅州市,441400,44,2025,0.106667,0.0,0.0,0.0,0.0,0.266667,0.345455,0.090909,0.0
112,广东揭阳农村商业银行,银行,农村商业银行,1,0,广东省,揭阳市,445200,44,2018,0.098667,0.0,0.225,0.0,0.485714,0.0,0.090909,0.109091,0.0
112,广东揭阳农村商业银行,银行,农村商业银行,1,0,广东省,揭阳市,445200,44,2019,0.152,0.0,0.2,0.0,0.485714,0.25,0.109091,0.054545,0.4
112,广东揭阳农村商业银行,银行,农村商业银行,1,0,广东省,揭阳市,445200,44,2020,0.128,0.2,0.1,0.046154,0.028571,0.316667,0.054545,0.090909,0.2
112,广东揭阳农村商业银行,银行,农村商业银行,1,0,广东省,揭阳市,445200,44,2021,0.261333,0.2,0.525,0.046154,0.485714,0.3,0.236364,0.163636,0.4
112,广东揭阳农村商业银行,银行,农村商业银行,1,0,广东省,揭阳市,445200,44,2022,0.274667,0.222222,0.325,0.0,0.571429,0.4,0.436364,0.163636,0.15
112,广东揭阳农村商业银行,银行,农村商业银行,1,0,广东省,揭阳市,445200,44,2023,0.226667,0.266667,0.425,0.0,0.142857,0.4,0.272727,0.127273,0.25
112,广东揭阳农村商业银行,银行,农村商业银行,1,0,广东省,揭阳市,445200,44,2024,0.272,0.266667,0.5,0.046154,0.142857,0.45,0.436364,0.127273,0.2
112,广东揭阳农村商业银行,银行,农村商业银行,1,0,广东省,揭阳市,445200,44,2025,0.178667,0.222222,0.575,0.0,0.085714,0.0,0.363636,0.109091,0.25
113,广东开平农村商业银行,银行,农村商业银行,1,0,广东省,江门市,440700,44,2019,0.130667,0.0,0.5,0.0,0.028571,0.25,0.109091,0.072727,0.15
113,广东开平农村商业银行,银行,农村商业银行,1,0,广东省,江门市,440700,44,2020,0.194667,0.2,0.525,0.0,0.028571,0.316667,0.236364,0.127273,0.15
113,广东开平农村商业银行,银行,农村商业银行,1,0,广东省,江门市,440700,44,2021,0.138667,0.0,0.0,0.0,0.0,0.3,0.490909,0.109091,0.05
113,广东开平农村商业银行,银行,农村商业银行,1,0,广东省,江门市,440700,44,2022,0.168,0.0,0.175,0.0,0.142857,0.25,0.490909,0.109091,0.15
113,广东开平农村商业银行,银行,农村商业银行,1,0,广东省,江门市,440700,44,2023,0.202667,0.2,0.225,0.0,0.0,0.65,0.163636,0.127273,0.15
113,广东开平农村商业银行,银行,农村商业银行,1,0,广东省,江门市,440700,44,2024,0.197333,0.2,0.475,0.0,0.0,0.25,0.163636,0.309091,0.25
113,广东开平农村商业银行,银行,农村商业银行,1,0,广东省,江门市,440700,44,2025,0.194667,0.222222,0.525,0.0,0.0,0.466667,0.090909,0.054545,0.3
114,广东雷州农村商业银行,银行,农村商业银行,1,0,广东省,湛江市,440800,44,2018,0.061333,0.0,0.475,0.0,0.0,0.0,0.072727,0.0,0.0
114,广东雷州农村商业银行,银行,农村商业银行,1,0,广东省,湛江市,440800,44,2019,0.061333,0.0,0.475,0.0,0.0,0.0,0.054545,0.018182,0.0
114,广东雷州农村商业银行,银行,农村商业银行,1,0,广东省,湛江市,440800,44,2020,0.037333,0.0,0.1,0.0,0.0,0.0,0.072727,0.109091,0.0
114,广东雷州农村商业银行,银行,农村商业银行,1,0,广东省,湛江市,440800,44,2021,0.122667,0.0,0.0,0.0,0.0,0.0,0.636364,0.054545,0.4
114,广东雷州农村商业银行,银行,农村商业银行,1,0,广东省,湛江市,440800,44,2022,0.128,0.0,0.0,0.0,0.0,0.0,0.654545,0.072727,0.4
114,广东雷州农村商业银行,银行,农村商业银行,1,0,广东省,湛江市,440800,44,2023,0.216,0.0,0.55,0.0,0.0,0.283333,0.654545,0.109091,0.0
114,广东雷州农村商业银行,银行,农村商业银行,1,0,广东省,湛江市,440800,44,2024,0.269333,0.0,0.475,0.538462,0.142857,0.3,0.236364,0.109091,0.25
114,广东雷州农村商业银行,银行,农村商业银行,1,0,广东省,湛江市,440800,44,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,广东连南农村商业银行,银行,农村商业银行,1,0,广东省,清远市,441800,44,2022,0.098667,0.0,0.1,0.0,0.0,0.266667,0.145455,0.163636,0.0
116,广东连平农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2022,0.184,0.0,0.275,0.0,0.0,0.25,0.654545,0.109091,0.05
116,广东连平农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2023,0.365333,0.2,0.5,0.0,0.485714,0.583333,0.618182,0.309091,0.25
116,广东连平农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2024,0.365333,0.222222,0.6,0.107692,0.714286,0.283333,0.654545,0.254545,0.2
116,广东连平农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2025,0.253333,0.422222,0.4,0.0,0.485714,0.0,0.472727,0.236364,0.2
117,广东连州农村商业银行,银行,农村商业银行,1,0,广东省,清远市,441800,44,2018,0.016,0.0,0.05,0.0,0.0,0.0,0.072727,0.0,0.0
117,广东连州农村商业银行,银行,农村商业银行,1,0,广东省,清远市,441800,44,2019,0.141333,0.0,0.1,0.0,0.028571,0.633333,0.072727,0.109091,0.0
117,广东连州农村商业银行,银行,农村商业银行,1,0,广东省,清远市,441800,44,2020,0.154667,0.2,0.275,0.0,0.0,0.3,0.145455,0.127273,0.25
117,广东连州农村商业银行,银行,农村商业银行,1,0,广东省,清远市,441800,44,2021,0.224,0.0,0.125,0.0,0.142857,0.25,0.290909,0.636364,0.4
117,广东连州农村商业银行,银行,农村商业银行,1,0,广东省,清远市,441800,44,2022,0.210667,0.0,0.1,0.0,0.142857,0.3,0.181818,0.618182,0.4
117,广东连州农村商业银行,银行,农村商业银行,1,0,广东省,清远市,441800,44,2023,0.357333,0.0,0.5,0.076923,0.142857,0.35,0.672727,0.690909,0.4
117,广东连州农村商业银行,银行,农村商业银行,1,0,广东省,清远市,441800,44,2024,0.256,0.0,0.25,0.0,0.0,0.3,0.4,0.690909,0.4
117,广东连州农村商业银行,银行,农村商业银行,1,0,广东省,清远市,441800,44,2025,0.106667,0.0,0.35,0.0,0.0,0.15,0.090909,0.181818,0.1
118,广东廉江农村商业银行,银行,农村商业银行,1,0,广东省,湛江市,440800,44,2017,0.104,0.066667,0.25,0.0,0.085714,0.116667,0.236364,0.036364,0.05
118,广东廉江农村商业银行,银行,农村商业银行,1,0,广东省,湛江市,440800,44,2018,0.096,0.088889,0.125,0.0,0.057143,0.116667,0.218182,0.036364,0.2
118,广东廉江农村商业银行,银行,农村商业银行,1,0,广东省,湛江市,440800,44,2019,0.085333,0.0,0.275,0.0,0.0,0.116667,0.2,0.054545,0.0
118,广东廉江农村商业银行,银行,农村商业银行,1,0,广东省,湛江市,440800,44,2020,0.146667,0.044444,0.5,0.0,0.028571,0.233333,0.218182,0.109091,0.0
118,广东廉江农村商业银行,银行,农村商业银行,1,0,广东省,湛江市,440800,44,2021,0.208,0.0,0.575,0.138462,0.142857,0.25,0.218182,0.109091,0.4
118,广东廉江农村商业银行,银行,农村商业银行,1,0,广东省,湛江市,440800,44,2022,0.242667,0.222222,0.55,0.0,0.057143,0.483333,0.290909,0.127273,0.25
118,广东廉江农村商业银行,银行,农村商业银行,1,0,广东省,湛江市,440800,44,2023,0.296,0.444444,0.6,0.0,0.085714,0.5,0.290909,0.181818,0.4
118,广东廉江农村商业银行,银行,农村商业银行,1,0,广东省,湛江市,440800,44,2024,0.357333,0.622222,0.55,0.0,0.142857,0.733333,0.327273,0.163636,0.4
118,广东廉江农村商业银行,银行,农村商业银行,1,0,广东省,湛江市,440800,44,2025,0.2,0.222222,0.275,0.0,0.0,0.483333,0.236364,0.127273,0.25
119,广东龙川农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2019,0.213333,0.377778,0.4,0.076923,0.0,0.15,0.490909,0.109091,0.0
119,广东龙川农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2020,0.146667,0.0,0.35,0.0,0.0,0.25,0.290909,0.109091,0.2
119,广东龙川农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2021,0.208,0.0,0.475,0.076923,0.142857,0.3,0.290909,0.127273,0.4
119,广东龙川农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2022,0.165333,0.0,0.3,0.0,0.0,0.25,0.509091,0.109091,0.05
119,广东龙川农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2023,0.109333,0.0,0.0,0.0,0.0,0.266667,0.327273,0.109091,0.05
119,广东龙川农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2024,0.184,0.0,0.55,0.0,0.0,0.25,0.327273,0.109091,0.4
119,广东龙川农村商业银行,银行,农村商业银行,1,0,广东省,河源市,441600,44,2025,0.117333,0.2,0.35,0.0,0.0,0.0,0.218182,0.109091,0.15
120,广东罗定农村商业银行,银行,农村商业银行,1,0,广东省,云浮市,445300,44,2022,0.130667,0.0,0.0,0.0,0.142857,0.266667,0.272727,0.163636,0.2
120,广东罗定农村商业银行,银行,农村商业银行,1,0,广东省,云浮市,445300,44,2023,0.141333,0.177778,0.0,0.0,0.0,0.316667,0.236364,0.163636,0.2
120,广东罗定农村商业银行,银行,农村商业银行,1,0,广东省,云浮市,445300,44,2024,0.4,0.355556,0.5,0.0,0.371429,0.666667,0.563636,0.363636,0.5
121,广东茂名农村商业银行,银行,农村商业银行,1,0,广东省,茂名市,440900,44,2019,0.136,0.0,0.525,0.0,0.028571,0.266667,0.127273,0.109091,0.0
121,广东茂名农村商业银行,银行,农村商业银行,1,0,广东省,茂名市,440900,44,2020,0.264,0.4,0.0,0.076923,0.371429,0.55,0.181818,0.290909,0.2
121,广东茂名农村商业银行,银行,农村商业银行,1,0,广东省,茂名市,440900,44,2021,0.434667,0.244444,0.5,0.0,0.371429,0.616667,0.636364,0.709091,0.4
121,广东茂名农村商业银行,银行,农村商业银行,1,0,广东省,茂名市,440900,44,2022,0.418667,0.266667,0.575,0.0,0.457143,0.716667,0.509091,0.527273,0.3
121,广东茂名农村商业银行,银行,农村商业银行,1,0,广东省,茂名市,440900,44,2023,0.456,0.266667,0.55,0.169231,0.4,0.633333,0.618182,0.636364,0.25
121,广东茂名农村商业银行,银行,农村商业银行,1,0,广东省,茂名市,440900,44,2024,0.309333,0.0,0.475,0.0,0.457143,0.316667,0.709091,0.327273,0.25
121,广东茂名农村商业银行,银行,农村商业银行,1,0,广东省,茂名市,440900,44,2025,0.074667,0.0,0.0,0.0,0.0,0.25,0.0,0.236364,0.0
122,广东南澳农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2018,0.250667,0.066667,0.15,0.030769,0.057143,0.633333,0.218182,0.545455,0.05
122,广东南澳农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2019,0.210667,0.2,0.175,0.0,0.057143,0.55,0.163636,0.290909,0.15
122,广东南澳农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2020,0.186667,0.177778,0.25,0.123077,0.057143,0.3,0.163636,0.2,0.2
122,广东南澳农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2021,0.213333,0.244444,0.125,0.046154,0.0,0.616667,0.2,0.163636,0.2
122,广东南澳农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2022,0.237333,0.244444,0.5,0.046154,0.285714,0.316667,0.272727,0.127273,0.2
122,广东南澳农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2023,0.226667,0.133333,0.25,0.138462,0.057143,0.616667,0.181818,0.127273,0.2
123,广东南海农村商业银行,银行,农村商业银行,1,0,广东省,佛山市,440600,44,2011,0.112,0.0,0.0,0.0,0.0,0.6,0.090909,0.018182,0.0
123,广东南海农村商业银行,银行,农村商业银行,1,0,广东省,佛山市,440600,44,2012,0.125333,0.0,0.0,0.0,0.0,0.6,0.163636,0.036364,0.0
123,广东南海农村商业银行,银行,农村商业银行,1,0,广东省,佛山市,440600,44,2013,0.301333,0.222222,0.0,0.030769,0.0,0.75,0.6,0.345455,0.2
123,广东南海农村商业银行,银行,农村商业银行,1,0,广东省,佛山市,440600,44,2014,0.098667,0.0,0.0,0.0,0.0,0.616667,0.0,0.0,0.0
123,广东南海农村商业银行,银行,农村商业银行,1,0,广东省,佛山市,440600,44,2015,0.402667,0.422222,0.525,0.0,0.428571,0.666667,0.218182,0.690909,0.3
123,广东南海农村商业银行,银行,农村商业银行,1,0,广东省,佛山市,440600,44,2016,0.4,0.444444,0.45,0.0,0.428571,0.75,0.436364,0.4,0.3
123,广东南海农村商业银行,银行,农村商业银行,1,0,广东省,佛山市,440600,44,2017,0.352,0.244444,0.575,0.153846,0.371429,0.566667,0.509091,0.145455,0.25
123,广东南海农村商业银行,银行,农村商业银行,1,0,广东省,佛山市,440600,44,2018,0.397333,0.311111,0.55,0.153846,0.4,0.616667,0.509091,0.345455,0.25
123,广东南海农村商业银行,银行,农村商业银行,1,0,广东省,佛山市,440600,44,2019,0.448,0.511111,0.55,0.292308,0.371429,0.7,0.472727,0.327273,0.25
